0    0.413671       0.0986598
1    1.13788        0.055989
2    1.17808        0.0649937
3    1.17573        0.0754891
4    1.18508        0.0849504
5    1.19591        0.0904536
6    1.1792         0.0899465
7    1.16706        0.0830558
8    1.14191        0.0823948
9    1.11791        0.0725198
10   1.12593        0.069271
11   1.14049        0.0613671
12   1.15302        0.062612
13   1.17771        0.0616142
14   1.17644        0.0627386
15   1.15435        0.0596061
16   0.365167       0.0699077
