0    0.400741       0.0665388
1    1.10365        0.0573518
2    1.12825        0.064289
3    1.12583        0.0692479
4    1.14332        0.0721812
5    1.15949        0.0761946
6    1.14972        0.0779975
7    1.14298        0.0787121
8    1.12344        0.0767435
9    1.0798         0.0736135
10   1.08019        0.0708681
11   1.07732        0.0667712
12   1.07169        0.0623346
13   1.09026        0.0591721
14   1.10111        0.0573152
15   1.0958         0.0521357
16   0.343433       0.0598258
