0    0.80385750429
1    0.773221285633
2    0.758461281969
3    0.757880977249
4    0.756564185336
5    0.766253139565
6    0.738614018352
7    0.747493902276
8    0.769250801237
9    0.749206311238
10   0.753015982364
11   0.752653920268
12   0.745751864599
13   0.743515406309
14   0.754669311912
15   0.746115077143
16   0.745947056854
17   0.739841676279
18   0.749216342412
19   0.755499376894
20   0.743231755286
21   0.754309754363
22   0.749681948634
23   0.747747451515
24   0.749108924724
25   0.753467365638
26   0.751374085646
27   0.74244568286
28   0.739366570206
29   0.712076141139
30   0.601565250698
31   0.273306517905
32   -0.249355942086
33   -0.591070951465
34   -0.70942295252
35   -0.756818107382
36   -0.748266447197
37   -0.751278948992
38   -0.754697984416
39   -0.744453537861
40   -0.741067289887
41   -0.75045198711
42   -0.754809998376
43   -0.753370937189
44   -0.73999146965
45   -0.757485259446
46   -0.746651375939
47   -0.754662487421
48   -0.745323841935
49   -0.748971719029
50   -0.746105469837
51   -0.750933456423
52   -0.751018207901
53   -0.744972678973
54   -0.746921044311
55   -0.759619268951
56   -0.747663007522
57   -0.758615203069
58   -0.75836552104
59   -0.75172106301
60   -0.768693933824
61   -0.760827138517
62   -0.77617936779
63   -0.804924507133
0    0.795006596564
1    0.776835477504
2    0.760015553652
3    0.756379223784
4    0.749374911758
5    0.760542023076
6    0.740176447798
7    0.748067287921
8    0.765341239405
9    0.74981847934
10   0.756600435134
11   0.752551027591
12   0.751696924326
13   0.744283762058
14   0.750409221639
15   0.742384971914
16   0.751999764926
17   0.74190743978
18   0.754444309275
19   0.756990932179
20   0.7394701455
21   0.751076117982
22   0.74424513741
23   0.749241814378
24   0.752558778609
25   0.754389816717
26   0.74920146468
27   0.744754273964
28   0.742569703299
29   0.713043399131
30   0.599101833623
31   0.281271413656
32   -0.242572939912
33   -0.589885554779
34   -0.709571269954
35   -0.757725057432
36   -0.749914538181
37   -0.754187012563
38   -0.754944406331
39   -0.749224361852
40   -0.742074224243
41   -0.750888873208
42   -0.754849241096
43   -0.748711137684
44   -0.745857383488
45   -0.759987721669
46   -0.747780720188
47   -0.752081305801
48   -0.745914812391
49   -0.749030461615
50   -0.747814462844
51   -0.749081076289
52   -0.754347316688
53   -0.748293655895
54   -0.742561131979
55   -0.753414111827
56   -0.745842806873
57   -0.757290068708
58   -0.758759797721
59   -0.750743517946
60   -0.770175446074
61   -0.763033622507
62   -0.783240244557
63   -0.795951899232
0    0.802315444743
1    0.775344263686
2    0.75701173353
3    0.754279252732
4    0.756070654608
5    0.760853672036
6    0.738105848022
7    0.746299572961
8    0.76589340082
9    0.747884923733
10   0.758453129875
11   0.755765013478
12   0.748472184524
13   0.749374460992
14   0.750050944182
15   0.743515066249
16   0.751499140371
17   0.741333463881
18   0.750974637983
19   0.757549846034
20   0.738591919454
21   0.750311614451
22   0.747418366945
23   0.748703383769
24   0.753675196112
25   0.752243184972
26   0.74994902221
27   0.744374824237
28   0.740429812271
29   0.711972496801
30   0.598259573956
31   0.280082495314
32   -0.242689480944
33   -0.590870973916
34   -0.70836670603
35   -0.755257228368
36   -0.747511260463
37   -0.75338442115
38   -0.755027469334
39   -0.747533791337
40   -0.739405549007
41   -0.752054120294
42   -0.753573025742
43   -0.750690672464
44   -0.749170777078
45   -0.75637665541
46   -0.749318993272
47   -0.754354413749
48   -0.748578320891
49   -0.747852928343
50   -0.743302498297
51   -0.752404806818
52   -0.755751233656
53   -0.749233250898
54   -0.744500909609
55   -0.759307563181
56   -0.748269470349
57   -0.753487867536
58   -0.756711711763
59   -0.754655958646
60   -0.764206652472
61   -0.764816383393
62   -0.776046802574
63   -0.80234646794
0    0.802865301165
1    0.779224175972
2    0.754178097283
3    0.749615366257
4    0.756855041742
5    0.760754739306
6    0.742208492069
7    0.742713788243
8    0.76807522321
9    0.752063266634
10   0.757101867717
11   0.755986136827
12   0.746710609426
13   0.741307335255
14   0.749562637979
15   0.74344342416
16   0.74837168077
17   0.741709753975
18   0.75131335199
19   0.759077745058
20   0.738942710291
21   0.749099005195
22   0.746299912076
23   0.749279795708
24   0.750435563816
25   0.749293432569
26   0.747954894123
27   0.745141727997
28   0.740667311596
29   0.711720476925
30   0.602089968219
31   0.288134756659
32   -0.23443258471
33   -0.588619629003
34   -0.707193875225
35   -0.756009530557
36   -0.74449231351
37   -0.75119720743
38   -0.755987886904
39   -0.74888058661
40   -0.743134743779
41   -0.754616216443
42   -0.75696993924
43   -0.748594764518
44   -0.744517976537
45   -0.759346791746
46   -0.749237348712
47   -0.75072129346
48   -0.747451096705
49   -0.750092835465
50   -0.745698371645
51   -0.750129432612
52   -0.756841484175
53   -0.747249738075
54   -0.745766408782
55   -0.757798750283
56   -0.752690644692
57   -0.753063261092
58   -0.75853515041
59   -0.754316331002
60   -0.770133472927
61   -0.763785467145
62   -0.777362352737
63   -0.797330363347
0    0.805226585664
1    0.778804188202
2    0.754130768271
3    0.75737591073
4    0.748848729976
5    0.761377696276
6    0.737104247362
7    0.74190993757
8    0.769732460823
9    0.744981919984
10   0.752312514005
11   0.752622469481
12   0.747917201005
13   0.745140030454
14   0.752543276513
15   0.744863858428
16   0.750327038597
17   0.742092032363
18   0.75119119869
19   0.75880483789
20   0.737489772561
21   0.749873446836
22   0.74568083502
23   0.749777251735
24   0.751590110107
25   0.752523730049
26   0.751163189063
27   0.744271642461
28   0.741288363173
29   0.713664906022
30   0.59912213291
31   0.27921870928
32   -0.242574915071
33   -0.589687856474
34   -0.707582811554
