0    -0.204296      0.0454098
1    -0.00120818    0.086593
2    0.107198       0.0641842
3    0.0152394      0.0581739
4    0.135107       0.057734
5    0.202002       0.0629547
6    0.0819945      0.0444321
7    0.0822155      0.0724219
8    0.122159       0.0652637
9    0.119787       0.0673172
10   0.144574       0.0779794
11   0.136767       0.0637124
12   0.10642        0.0822456
13   0.167734       0.0795548
14   0.21939        0.0354177
15   -0.0319021     0.0713774
16   -0.24961       0.0691881
