0    -0.2397        0.0552817
1    -0.0746419     0.0597932
2    0.184685       0.040904
3    0.209492       0.0544939
4    0.240047       0.0644735
5    0.200406       0.0602371
6    0.214386       0.0621324
7    0.256387       0.064561
8    0.208962       0.0541786
9    0.14136        0.0517301
10   0.134901       0.0514099
11   0.160924       0.0478894
12   0.23086        0.0591717
13   0.283508       0.0478461
14   0.241062       0.0420504
15   -0.0830563     0.0567836
16   -0.295925      0.0411615
