 32  +0 +0 +0 -.13227549771213E-12
 33  +0 +0 +0 -.45117651545775E-12
 34  +0 +0 +0 -.57221651428900E-12
 35  +0 +0 +0 -.39552680288012E-12
 36  +0 +0 +0 -.19099135290637E-12
 37  +0 +0 +0 -.32745613178781E-12
 38  +0 +0 +0 -.25360519110689E-12
 39  +0 +0 +0 +.37351299523062E-13
 40  +0 +0 +0 +.48956303537062E-12
 41  +0 +0 +0 +.62684031602946E-12
 42  +0 +0 +0 +.13860243847944E-11
 43  +0 +0 +0 +.15816594463650E-11
 44  +0 +0 +0 +.12255811700750E-11
 45  +0 +0 +0 -.29449022819537E-12
 46  +0 +0 +0 -.22568361197338E-11
 47  +0 +0 +0 -.31751489731656E-11
 48  +0 +0 +0 -.43226263437350E-11
 49  +0 +0 +0 -.39158145651563E-11
 50  +0 +0 +0 -.64722612745731E-11
 51  +0 +0 +0 -.96832172346562E-11
 52  +0 +0 +0 -.25288363676902E-10
 53  +0 +0 +0 -.35442520653461E-10
 54  +0 +0 +0 -.46592267853125E-10
 55  +0 +0 +0 -.10289691628487E-09
 56  +0 +0 +0 -.11489142549806E-09
 57  +0 +0 +0 -.26317363137438E-09
 58  +0 +0 +0 -.48081326634500E-09
 59  +0 +0 +0 -.86761215248750E-09
 60  +0 +0 +0 -.16725730245625E-08
 61  +0 +0 +0 -.33878665161687E-08
 62  +0 +0 +0 -.85458388241063E-08
 63  +0 +0 +0 -.31815930445250E-07
  0  +0 +0 +0 +.26528540539863E-07
  1  +0 +0 +0 +.75150003512688E-07
  2  +0 +0 +0 +.30375580017475E-07
  3  +0 +0 +0 +.14324380176687E-07
  4  +0 +0 +0 +.83324489386312E-08
  5  +0 +0 +0 +.47091754013125E-08
  6  +0 +0 +0 +.24986110688881E-08
  7  +0 +0 +0 +.19629668782606E-08
  8  +0 +0 +0 +.10483876642844E-08
  9  +0 +0 +0 +.53927053867963E-09
 10  +0 +0 +0 +.33361903652251E-09
 11  +0 +0 +0 +.22969326474521E-09
 12  +0 +0 +0 +.15094747138921E-09
 13  +0 +0 +0 +.81809121589519E-10
 14  +0 +0 +0 +.61496182159244E-10
 15  +0 +0 +0 +.36506404297934E-10
 16  +0 +0 +0 +.19920285672224E-10
 17  +0 +0 +0 +.17749937415556E-10
 18  +0 +0 +0 +.66448492905025E-11
 19  +0 +0 +0 +.39073192050687E-11
 20  +0 +0 +0 +.23983337708419E-11
 21  +0 +0 +0 +.28075380028312E-11
 22  +0 +0 +0 +.29460004697131E-11
 23  +0 +0 +0 +.31425087910268E-11
 24  +0 +0 +0 +.30342355727367E-11
 25  +0 +0 +0 +.12942341812024E-11
 26  +0 +0 +0 +.68331539352700E-12
 27  +0 +0 +0 +.92571777989831E-12
 28  +0 +0 +0 +.72350087684877E-13
 29  +0 +0 +0 +.28964001197894E-12
 30  +0 +0 +0 +.49002347266954E-12
 31  +0 +0 +0 +.32325414048300E-12
 32  +0 +0 +0 -.31442859251712E-12
 33  +0 +0 +0 -.32954555266825E-12
 34  +0 +0 +0 -.25948651030192E-12
 35  +0 +0 +0 -.29752156106431E-12
 36  +0 +0 +0 -.30450614415012E-12
 37  +0 +0 +0 +.53437099928562E-13
 38  +0 +0 +0 -.25307703827550E-12
 39  +0 +0 +0 -.31588095350368E-12
 40  +0 +0 +0 -.19515930240250E-13
 41  +0 +0 +0 +.14227892016473E-12
 42  +0 +0 +0 -.40091784556200E-12
 43  +0 +0 +0 -.13020782203313E-11
 44  +0 +0 +0 -.17197873663106E-11
 45  +0 +0 +0 -.22263339113063E-11
 46  +0 +0 +0 -.39275857158075E-11
 47  +0 +0 +0 -.25176792235438E-11
 48  +0 +0 +0 -.43816886830494E-11
 49  +0 +0 +0 -.55950869059337E-11
 50  +0 +0 +0 -.51833523230625E-12
 51  +0 +0 +0 -.27906805131062E-11
 52  +0 +0 +0 -.23326180491249E-12
 53  +0 +0 +0 -.12903689715912E-10
 54  +0 +0 +0 -.22117671532863E-10
 55  +0 +0 +0 -.36014512041000E-10
 56  +0 +0 +0 -.66568163111875E-10
 57  +0 +0 +0 -.10974769055687E-09
 58  +0 +0 +0 -.15678486653563E-09
 59  +0 +0 +0 -.49966505282500E-09
 60  +0 +0 +0 -.99395638390625E-09
 61  +0 +0 +0 -.24066592801625E-08
 62  +0 +0 +0 -.78991738060250E-08
 63  +0 +0 +0 -.26970388996938E-07
  0  +0 +0 +0 +.27594501287587E-07
  1  +0 +0 +0 +.51200225433375E-07
  2  +0 +0 +0 +.20788547481437E-07
  3  +0 +0 +0 +.12211240088106E-07
  4  +0 +0 +0 +.59984305691625E-08
  5  +0 +0 +0 +.28994312262288E-08
  6  +0 +0 +0 +.19299180584062E-08
  7  +0 +0 +0 +.11363733312606E-08
  8  +0 +0 +0 +.54278953725575E-09
  9  +0 +0 +0 +.38256681155950E-09
 10  +0 +0 +0 +.28815520820768E-09
 11  +0 +0 +0 +.16368922841422E-09
 12  +0 +0 +0 +.96852246791961E-10
 13  +0 +0 +0 +.55644474061913E-10
 14  +0 +0 +0 +.27861408357433E-10
 15  +0 +0 +0 +.14831283425919E-10
 16  +0 +0 +0 +.99739145451856E-11
 17  +0 +0 +0 +.42269434470706E-11
 18  +0 +0 +0 +.14443006641700E-11
 19  +0 +0 +0 +.11972881362269E-11
 20  +0 +0 +0 -.71776365686988E-12
 21  +0 +0 +0 +.20231315167138E-12
 22  +0 +0 +0 +.10539964147499E-11
 23  +0 +0 +0 +.33608262216063E-12
 24  +0 +0 +0 +.65460929572775E-12
 25  +0 +0 +0 +.78294791443700E-12
 26  +0 +0 +0 +.63309189474288E-12
 27  +0 +0 +0 +.35319841539369E-12
 28  +0 +0 +0 +.13620342684219E-12
 29  +0 +0 +0 -.17137934024581E-12
 30  +0 +0 +0 +.29584517647763E-12
 31  +0 +0 +0 +.61146944219051E-12
 32  +0 +0 +0 +.86530412473750E-13
 33  +0 +0 +0 -.36665312392649E-12
 34  +0 +0 +0 -.14214654728150E-12
 35  +0 +0 +0 +.68979451883313E-13
 36  +0 +0 +0 +.68394098147563E-13
 37  +0 +0 +0 -.19035932400844E-12
 38  +0 +0 +0 -.39407638460588E-12
 39  +0 +0 +0 -.13929585271488E-12
 40  +0 +0 +0 -.35993771045250E-13
 41  +0 +0 +0 -.16533692873063E-12
 42  +0 +0 +0 +.28190850752775E-12
 43  +0 +0 +0 +.86430902692012E-12
 44  +0 +0 +0 +.65525376464737E-12
 45  +0 +0 +0 +.84148681038562E-12
 46  +0 +0 +0 +.11793638266325E-11
 47  +0 +0 +0 -.13562009907063E-12
 48  +0 +0 +0 -.17305921566731E-11
 49  +0 +0 +0 -.40596431860625E-12
 50  +0 +0 +0 +.42846122521206E-11
 51  +0 +0 +0 +.91143217222375E-11
 52  +0 +0 +0 +.63338137196231E-11
 53  +0 +0 +0 +.81442611346687E-11
 54  +0 +0 +0 +.13882571151325E-10
 55  +0 +0 +0 +.10295991564250E-10
 56  +0 +0 +0 -.33982424575000E-11
 57  +0 +0 +0 -.20086358248125E-10
 58  +0 +0 +0 -.13632774249500E-09
 59  +0 +0 +0 -.26217916229125E-09
 60  +0 +0 +0 -.73701388660000E-09
 61  +0 +0 +0 -.18881325586937E-08
 62  +0 +0 +0 -.41163077258125E-08
 63  +0 +0 +0 -.16029021347250E-07
  0  +0 +0 +0 +.30399049358825E-07
  1  +0 +0 +0 +.84093367789438E-07
  2  +0 +0 +0 +.36202630151544E-07
  3  +0 +0 +0 +.15499902670981E-07
  4  +0 +0 +0 +.99135228352313E-08
  5  +0 +0 +0 +.50012053180350E-08
  6  +0 +0 +0 +.25424802241313E-08
  7  +0 +0 +0 +.14183060489819E-08
  8  +0 +0 +0 +.90186000610275E-09
  9  +0 +0 +0 +.57882191879892E-09
 10  +0 +0 +0 +.42044989888725E-09
 11  +0 +0 +0 +.21971390764998E-09
 12  +0 +0 +0 +.12869439318745E-09
 13  +0 +0 +0 +.61468607332069E-10
 14  +0 +0 +0 +.36483377967864E-10
 15  +0 +0 +0 +.22778701034929E-10
 16  +0 +0 +0 +.17574417732007E-10
 17  +0 +0 +0 +.11239859608508E-10
 18  +0 +0 +0 +.85853682440375E-11
 19  +0 +0 +0 +.65912915649930E-11
 20  +0 +0 +0 +.61862856484659E-11
 21  +0 +0 +0 +.35600747571850E-11
 22  +0 +0 +0 +.23826169566981E-11
 23  +0 +0 +0 +.19146915380920E-11
 24  +0 +0 +0 +.14423383636234E-11
 25  +0 +0 +0 +.62487539476327E-12
 26  +0 +0 +0 +.69527754330575E-12
 27  +0 +0 +0 +.92880520314544E-12
 28  +0 +0 +0 +.11131552485334E-11
 29  +0 +0 +0 +.73824129955913E-12
 30  +0 +0 +0 +.50075856384950E-12
 31  +0 +0 +0 +.46248225624475E-12
 32  +0 +0 +0 +.55912955635175E-12
 33  +0 +0 +0 -.30147351295350E-12
 34  +0 +0 +0 -.55670106384000E-12
 35  +0 +0 +0 -.31786026495325E-12
 36  +0 +0 +0 -.55224524203906E-12
 37  +0 +0 +0 -.33671764420081E-12
 38  +0 +0 +0 -.34794391524500E-13
 39  +0 +0 +0 +.40623981811725E-13
 40  +0 +0 +0 -.15914818652906E-12
 41  +0 +0 +0 -.12138678104100E-12
 42  +0 +0 +0 -.20730966629375E-13
 43  +0 +0 +0 +.29263113777500E-13
 44  +0 +0 +0 +.61607778999656E-12
 45  +0 +0 +0 +.55404504081575E-12
 46  +0 +0 +0 +.24463550848250E-11
 47  +0 +0 +0 +.52674249972800E-11
 48  +0 +0 +0 +.92854188278181E-11
 49  +0 +0 +0 +.70913312444456E-11
 50  +0 +0 +0 +.63525406778987E-11
 51  +0 +0 +0 +.12141642946494E-10
 52  +0 +0 +0 +.18128255644180E-10
 53  +0 +0 +0 +.60379807962719E-11
 54  +0 +0 +0 +.35850016373750E-11
 55  +0 +0 +0 -.25674771769562E-11
 56  +0 +0 +0 +.23698596726000E-10
 57  +0 +0 +0 -.69474886181250E-11
 58  +0 +0 +0 -.10953644735875E-09
 59  +0 +0 +0 -.43939643305250E-09
 60  +0 +0 +0 -.14945312756563E-08
 61  +0 +0 +0 -.28035914314812E-08
 62  +0 +0 +0 -.90262699168312E-08
 63  +0 +0 +0 -.29846312967437E-07
  0  +0 +0 +0 +.32514816742904E-07
  1  +0 +0 +0 +.65749391465938E-07
  2  +0 +0 +0 +.29293665506419E-07
  3  +0 +0 +0 +.18336176847975E-07
  4  +0 +0 +0 +.83760263027687E-08
  5  +0 +0 +0 +.47254959447812E-08
  6  +0 +0 +0 +.32397658635512E-08
  7  +0 +0 +0 +.18053656557844E-08
  8  +0 +0 +0 +.96730898713475E-09
  9  +0 +0 +0 +.52809416326694E-09
 10  +0 +0 +0 +.24581585068588E-09
 11  +0 +0 +0 +.10235848947850E-09
 12  +0 +0 +0 +.21360274321506E-10
 13  +0 +0 +0 -.12257464718993E-10
 14  +0 +0 +0 -.19892182053856E-10
 15  +0 +0 +0 -.17934158958842E-10
 16  +0 +0 +0 -.18210849817017E-10
 17  +0 +0 +0 -.11292482470344E-10
 18  +0 +0 +0 -.49133465921000E-11
 19  +0 +0 +0 -.25010818629531E-11
 20  +0 +0 +0 -.30134493061450E-11
 21  +0 +0 +0 -.25356880585325E-11
 22  +0 +0 +0 -.23985365613288E-11
 23  +0 +0 +0 -.23095839309699E-11
 24  +0 +0 +0 -.18873994053632E-11
 25  +0 +0 +0 -.17345472665266E-11
 26  +0 +0 +0 -.15156374051717E-11
 27  +0 +0 +0 -.97499943725262E-12
 28  +0 +0 +0 -.21467111444838E-12
 29  +0 +0 +0 -.16007738636675E-12
 30  +0 +0 +0 -.48238948004188E-13
 31  +0 +0 +0 +.28011647434269E-12
 32  +0 +0 +0 -.43756161022212E-12
 33  +0 +0 +0 -.31446368912857E-12
 34  +0 +0 +0 +.68977977264187E-13
 35  +0 +0 +0 +.29832084866550E-12
 36  +0 +0 +0 +.24593578832412E-12
 37  +0 +0 +0 +.80270007512498E-15
 38  +0 +0 +0 -.31130162247963E-12
 39  +0 +0 +0 -.50658378314844E-12
 40  +0 +0 +0 -.81905270620200E-12
 41  +0 +0 +0 -.14031578228869E-12
 42  +0 +0 +0 +.44710520834125E-12
 43  +0 +0 +0 +.57652288356875E-12
 44  +0 +0 +0 +.12103053386925E-11
 45  +0 +0 +0 +.53440293284063E-12
 46  +0 +0 +0 -.14111035081250E-11
 47  +0 +0 +0 +.47344801939687E-12
 48  +0 +0 +0 +.48074348001750E-12
 49  +0 +0 +0 +.17210068109275E-11
 50  +0 +0 +0 -.39440854039938E-11
 51  +0 +0 +0 -.94386066500319E-11
 52  +0 +0 +0 -.95834749826188E-11
 53  +0 +0 +0 -.18227550681250E-11
 54  +0 +0 +0 -.80420207100000E-12
 55  +0 +0 +0 -.15666395176062E-10
 56  +0 +0 +0 -.32109835097250E-10
 57  +0 +0 +0 -.10871179286188E-09
 58  +0 +0 +0 -.22051727179750E-09
 59  +0 +0 +0 -.39153704303125E-09
 60  +0 +0 +0 -.91378135149375E-09
 61  +0 +0 +0 -.31669271941750E-08
 62  +0 +0 +0 -.67611841322062E-08
 63  +0 +0 +0 -.21648183444438E-07
  0  +0 +0 +0 +.26359851658865E-07
  1  +0 +0 +0 +.71449902642000E-07
  2  +0 +0 +0 +.31135531199881E-07
  3  +0 +0 +0 +.15263610928494E-07
  4  +0 +0 +0 +.84701208237500E-08
  5  +0 +0 +0 +.53010758192625E-08
  6  +0 +0 +0 +.25923805339644E-08
  7  +0 +0 +0 +.16083136124762E-08
  8  +0 +0 +0 +.87155431690675E-09
  9  +0 +0 +0 +.56101882730225E-09
 10  +0 +0 +0 +.32293769407781E-09
 11  +0 +0 +0 +.23129636126994E-09
 12  +0 +0 +0 +.13136774240620E-09
 13  +0 +0 +0 +.90805237411312E-10
 14  +0 +0 +0 +.70297174534881E-10
 15  +0 +0 +0 +.45033146776206E-10
 16  +0 +0 +0 +.26376120259695E-10
 17  +0 +0 +0 +.18064073446594E-10
 18  +0 +0 +0 +.97855505233069E-11
 19  +0 +0 +0 +.95065573082309E-11
 20  +0 +0 +0 +.47023655330131E-11
 21  +0 +0 +0 +.16989311634519E-11
 22  +0 +0 +0 +.12263784102825E-11
 23  +0 +0 +0 +.93370122471312E-12
 24  +0 +0 +0 +.99225644126913E-12
 25  +0 +0 +0 +.98849764175456E-12
 26  +0 +0 +0 +.59389581238037E-12
 27  +0 +0 +0 +.27226802611500E-13
 28  +0 +0 +0 +.63154128584375E-14
 29  +0 +0 +0 -.62354561753200E-13
 30  +0 +0 +0 +.14962497466464E-12
 31  +0 +0 +0 +.60204343067812E-13
 32  +0 +0 +0 +.20952905935000E-12
 33  +0 +0 +0 -.15421065834344E-12
 34  +0 +0 +0 +.93920383490981E-13
 35  +0 +0 +0 -.35656446233200E-13
 36  +0 +0 +0 -.29848721654544E-12
 37  +0 +0 +0 -.50688539945925E-12
 38  +0 +0 +0 -.50631674900037E-12
 39  +0 +0 +0 -.59340471624919E-12
 40  +0 +0 +0 -.12313414595879E-11
 41  +0 +0 +0 -.91023094422312E-12
 42  +0 +0 +0 -.39714508781750E-12
 43  +0 +0 +0 -.10349199779931E-11
 44  +0 +0 +0 -.14596900085294E-11
 45  +0 +0 +0 -.83654288938719E-12
 46  +0 +0 +0 -.48063482570937E-12
 47  +0 +0 +0 +.53658286063187E-12
 48  +0 +0 +0 +.13791768986700E-11
 49  +0 +0 +0 +.74571792375188E-11
 50  +0 +0 +0 +.90334861397687E-11
 51  +0 +0 +0 +.13214684886512E-10
 52  +0 +0 +0 +.25376136448450E-10
 53  +0 +0 +0 +.14320789638688E-10
 54  +0 +0 +0 -.91663034309375E-11
 55  +0 +0 +0 -.27638444036500E-10
 56  +0 +0 +0 -.69073704234500E-10
 57  +0 +0 +0 -.18967911627875E-09
 58  +0 +0 +0 -.26513352368438E-09
 59  +0 +0 +0 -.72305372183750E-09
 60  +0 +0 +0 -.13107870351125E-08
 61  +0 +0 +0 -.31979255037687E-08
 62  +0 +0 +0 -.86757584678687E-08
 63  +0 +0 +0 -.29293409677875E-07
  0  +0 +0 +0 +.40100903803938E-07
  1  +0 +0 +0 +.78645214979188E-07
  2  +0 +0 +0 +.34574776700950E-07
  3  +0 +0 +0 +.19097777710994E-07
  4  +0 +0 +0 +.10742020814919E-07
  5  +0 +0 +0 +.62597024781687E-08
  6  +0 +0 +0 +.28857365763375E-08
  7  +0 +0 +0 +.17182730727637E-08
  8  +0 +0 +0 +.12144577811944E-08
  9  +0 +0 +0 +.79896358445719E-09
 10  +0 +0 +0 +.51658912376641E-09
 11  +0 +0 +0 +.30645723281394E-09
 12  +0 +0 +0 +.19076159398462E-09
 13  +0 +0 +0 +.12218163819471E-09
 14  +0 +0 +0 +.67099008943691E-10
 15  +0 +0 +0 +.39110775235358E-10
 16  +0 +0 +0 +.20781425393219E-10
 17  +0 +0 +0 +.12687192396341E-10
 18  +0 +0 +0 +.12470946867719E-10
 19  +0 +0 +0 +.69455251557223E-11
 20  +0 +0 +0 +.24171785097840E-11
 21  +0 +0 +0 +.39090163757625E-12
 22  +0 +0 +0 +.18436413826170E-11
 23  +0 +0 +0 +.15230878826200E-11
 24  +0 +0 +0 +.13853071398609E-11
 25  +0 +0 +0 +.46594700494331E-12
 26  +0 +0 +0 +.48984009775938E-12
 27  +0 +0 +0 +.19398939702419E-12
 28  +0 +0 +0 +.18938459968293E-12
 29  +0 +0 +0 +.25416030965800E-12
 30  +0 +0 +0 +.69132771003063E-13
 31  +0 +0 +0 -.46572462298250E-13
 32  +0 +0 +0 +.70791363047750E-12
 33  +0 +0 +0 +.21596156028412E-12
 34  +0 +0 +0 +.30201598704806E-12
 35  +0 +0 +0 +.48362868137413E-12
 36  +0 +0 +0 -.56090186146981E-13
 37  +0 +0 +0 -.79948130912062E-13
 38  +0 +0 +0 -.14799906909562E-12
 39  +0 +0 +0 -.81190696192831E-12
 40  +0 +0 +0 -.35843635850656E-12
 41  +0 +0 +0 -.53888915058875E-12
 42  +0 +0 +0 -.68147777741329E-12
 43  +0 +0 +0 +.82870600720000E-13
 44  +0 +0 +0 +.26603018277225E-12
 45  +0 +0 +0 -.22199268191027E-11
 46  +0 +0 +0 -.34449146834050E-11
 47  +0 +0 +0 -.43331307846137E-11
 48  +0 +0 +0 -.58910245554688E-11
 49  +0 +0 +0 -.13099983045504E-10
 50  +0 +0 +0 -.11719131874941E-10
 51  +0 +0 +0 -.17624241668087E-10
 52  +0 +0 +0 -.27365492411375E-10
 53  +0 +0 +0 -.34979938722188E-10
 54  +0 +0 +0 -.57020102217913E-10
 55  +0 +0 +0 -.71123829363437E-10
 56  +0 +0 +0 -.10066049710313E-09
 57  +0 +0 +0 -.13300356178125E-09
 58  +0 +0 +0 -.20685746688750E-09
 59  +0 +0 +0 -.41276413699375E-09
 60  +0 +0 +0 -.11153827416437E-08
 61  +0 +0 +0 -.27994941176313E-08
 62  +0 +0 +0 -.72528712066750E-08
 63  +0 +0 +0 -.23567962233062E-07
  0  +0 +0 +0 +.32132127573575E-07
  1  +0 +0 +0 +.72258312170812E-07
  2  +0 +0 +0 +.27418492701350E-07
  3  +0 +0 +0 +.17656874463044E-07
  4  +0 +0 +0 +.11098076022781E-07
  5  +0 +0 +0 +.63214079877063E-08
  6  +0 +0 +0 +.40160413337438E-08
  7  +0 +0 +0 +.29754502786187E-08
  8  +0 +0 +0 +.18218358859900E-08
  9  +0 +0 +0 +.12155084922500E-08
 10  +0 +0 +0 +.54383858945750E-09
 11  +0 +0 +0 +.34321482990681E-09
 12  +0 +0 +0 +.23118038203019E-09
 13  +0 +0 +0 +.15147218291884E-09
 14  +0 +0 +0 +.10933024836638E-09
 15  +0 +0 +0 +.68382597034756E-10
 16  +0 +0 +0 +.42674740635782E-10
 17  +0 +0 +0 +.26290580238419E-10
 18  +0 +0 +0 +.19572953305092E-10
 19  +0 +0 +0 +.88122551864062E-11
 20  +0 +0 +0 +.67827210388930E-11
 21  +0 +0 +0 +.36909431609406E-11
 22  +0 +0 +0 +.21673985145362E-11
 23  +0 +0 +0 +.21735958056538E-12
 24  +0 +0 +0 -.95209459698269E-12
 25  +0 +0 +0 -.19461183633991E-11
 26  +0 +0 +0 -.17227659113756E-11
 27  +0 +0 +0 -.16198019210633E-11
 28  +0 +0 +0 -.12124369449550E-11
 29  +0 +0 +0 -.65196201341738E-12
 30  +0 +0 +0 -.57527716517781E-12
 31  +0 +0 +0 -.15875418533205E-12
 32  +0 +0 +0 -.11566137790937E-11
 33  +0 +0 +0 -.25921468451700E-13
 34  +0 +0 +0 -.73306496408063E-13
 35  +0 +0 +0 -.39694158937350E-12
 36  +0 +0 +0 -.86896489959625E-12
 37  +0 +0 +0 -.96639182249342E-12
 38  +0 +0 +0 -.50884568653188E-12
 39  +0 +0 +0 +.15680366612594E-12
 40  +0 +0 +0 +.14081134906053E-11
 41  +0 +0 +0 +.13500961399196E-11
 42  +0 +0 +0 +.82134699994375E-12
 43  +0 +0 +0 +.11066574311044E-11
 44  +0 +0 +0 +.69186567884500E-13
 45  +0 +0 +0 -.23496128049438E-11
 46  +0 +0 +0 -.27470818837456E-11
 47  +0 +0 +0 -.58341244228937E-11
 48  +0 +0 +0 -.66684906119681E-11
 49  +0 +0 +0 -.46035119014063E-11
 50  +0 +0 +0 +.11308646610562E-11
 51  +0 +0 +0 -.17954935729125E-11
 52  +0 +0 +0 +.33973433279375E-11
 53  +0 +0 +0 -.12009509481249E-12
 54  +0 +0 +0 -.18300245587500E-10
 55  +0 +0 +0 -.76567980211250E-10
 56  +0 +0 +0 -.16598253587875E-09
 57  +0 +0 +0 -.26685513865250E-09
 58  +0 +0 +0 -.38756843725625E-09
 59  +0 +0 +0 -.74681453791875E-09
 60  +0 +0 +0 -.19241911350688E-08
 61  +0 +0 +0 -.35813613019313E-08
 62  +0 +0 +0 -.69488974500250E-08
 63  +0 +0 +0 -.26215249889313E-07
  0  +0 +0 +0 +.44528713203175E-07
  1  +0 +0 +0 +.10355352167394E-06
  2  +0 +0 +0 +.40955542705756E-07
  3  +0 +0 +0 +.20969098328750E-07
  4  +0 +0 +0 +.99716747906938E-08
  5  +0 +0 +0 +.57828285896437E-08
  6  +0 +0 +0 +.37315767134837E-08
  7  +0 +0 +0 +.19500897324600E-08
  8  +0 +0 +0 +.12936552694612E-08
  9  +0 +0 +0 +.72239169501438E-09
 10  +0 +0 +0 +.41534060394288E-09
 11  +0 +0 +0 +.29662343858937E-09
 12  +0 +0 +0 +.16171228935199E-09
 13  +0 +0 +0 +.10786451421942E-09
 14  +0 +0 +0 +.74531963518479E-10
 15  +0 +0 +0 +.41443979010844E-10
 16  +0 +0 +0 +.15643520437106E-10
 17  +0 +0 +0 +.35007720821756E-11
 18  +0 +0 +0 +.33860925178350E-11
 19  +0 +0 +0 +.47904656719244E-11
 20  +0 +0 +0 +.52293114373683E-11
 21  +0 +0 +0 +.53295968480477E-11
 22  +0 +0 +0 +.57471915664463E-11
 23  +0 +0 +0 +.58027800658825E-11
 24  +0 +0 +0 +.50420445391944E-11
 25  +0 +0 +0 +.31165739116904E-11
 26  +0 +0 +0 +.16088986095454E-11
 27  +0 +0 +0 +.70938686598688E-12
 28  +0 +0 +0 +.38528742358312E-12
 29  +0 +0 +0 +.23495848453937E-12
 30  +0 +0 +0 -.17590387686469E-12
 31  +0 +0 +0 -.58020270391444E-12
 32  +0 +0 +0 +.19845983688644E-12
 33  +0 +0 +0 +.74709093686431E-12
 34  +0 +0 +0 +.88277558603456E-12
 35  +0 +0 +0 +.10114546742944E-11
 36  +0 +0 +0 +.10559893454881E-11
 37  +0 +0 +0 +.11366632543281E-11
 38  +0 +0 +0 +.12153794155629E-11
 39  +0 +0 +0 +.72827869522456E-12
 40  +0 +0 +0 +.76178468593748E-14
 41  +0 +0 +0 +.35136156617000E-12
 42  +0 +0 +0 +.92049348810063E-13
 43  +0 +0 +0 +.66935419463400E-12
 44  +0 +0 +0 +.87884711796550E-12
 45  +0 +0 +0 +.18638189643381E-11
 46  +0 +0 +0 -.17050393661025E-11
 47  +0 +0 +0 -.35170583906419E-11
 48  +0 +0 +0 +.31105060070813E-11
 49  +0 +0 +0 +.30886950874688E-11
 50  +0 +0 +0 +.82571601817844E-11
 51  +0 +0 +0 +.77811541168000E-11
 52  +0 +0 +0 -.43585538411188E-11
 53  +0 +0 +0 -.13318674577500E-10
 54  +0 +0 +0 -.19879621498375E-10
 55  +0 +0 +0 -.38266727588125E-10
 56  +0 +0 +0 -.94204320963750E-10
 57  +0 +0 +0 -.94537080860000E-10
 58  +0 +0 +0 -.33761873382875E-09
 59  +0 +0 +0 -.76252900998125E-09
 60  +0 +0 +0 -.17539252998812E-08
 61  +0 +0 +0 -.46580421657500E-08
 62  +0 +0 +0 -.10949895471369E-07
 63  +0 +0 +0 -.37174227781438E-07
  0  +0 +0 +0 +.23934433796379E-07
  1  +0 +0 +0 +.70532446324500E-07
  2  +0 +0 +0 +.28642180018631E-07
  3  +0 +0 +0 +.12826150309331E-07
  4  +0 +0 +0 +.76042069862937E-08
  5  +0 +0 +0 +.45903129606688E-08
  6  +0 +0 +0 +.26258483769569E-08
  7  +0 +0 +0 +.14820325418163E-08
  8  +0 +0 +0 +.85172289240719E-09
  9  +0 +0 +0 +.47002882866569E-09
 10  +0 +0 +0 +.26228067150484E-09
 11  +0 +0 +0 +.15675709780161E-09
 12  +0 +0 +0 +.63739757480538E-10
 13  +0 +0 +0 +.43969137643025E-10
 14  +0 +0 +0 +.31387394110619E-10
 15  +0 +0 +0 +.17321333331107E-10
 16  +0 +0 +0 +.97952535073731E-11
 17  +0 +0 +0 +.57874730643075E-11
 18  +0 +0 +0 +.31796335940519E-11
 19  +0 +0 +0 +.31640121963775E-11
 20  +0 +0 +0 +.12947179506443E-11
 21  +0 +0 +0 +.83325995069187E-13
 22  +0 +0 +0 -.63764938311187E-12
 23  +0 +0 +0 -.69374996848050E-12
 24  +0 +0 +0 -.62035477831500E-12
 25  +0 +0 +0 -.70155474934675E-12
 26  +0 +0 +0 -.48425052377600E-12
 27  +0 +0 +0 -.35131030962244E-12
 28  +0 +0 +0 -.44859253091750E-13
 29  +0 +0 +0 +.13669688143831E-12
 30  +0 +0 +0 +.16569364865113E-12
 31  +0 +0 +0 +.38048306588875E-12
 32  +0 +0 +0 +.33349781086891E-12
 33  +0 +0 +0 -.43456338300237E-12
 34  +0 +0 +0 -.35547576953759E-12
 35  +0 +0 +0 -.22764891966244E-12
 36  +0 +0 +0 -.11639320366500E-12
 37  +0 +0 +0 +.58541749752563E-13
 38  +0 +0 +0 +.23479028259750E-13
 39  +0 +0 +0 -.15775077172950E-12
 40  +0 +0 +0 -.86240299068750E-13
 41  +0 +0 +0 -.16067317056550E-12
 42  +0 +0 +0 -.41301227273438E-12
 43  +0 +0 +0 -.56328033175044E-12
 44  +0 +0 +0 -.33522020954069E-12
 45  +0 +0 +0 -.59516600699750E-12
 46  +0 +0 +0 -.13785194976231E-11
 47  +0 +0 +0 -.27769932628700E-11
 48  +0 +0 +0 -.24884078153481E-11
 49  +0 +0 +0 -.48648237622100E-11
 50  +0 +0 +0 -.94325788615188E-11
 51  +0 +0 +0 -.81005576309750E-11
 52  +0 +0 +0 -.70889408552375E-11
 53  +0 +0 +0 -.34971563605125E-11
 54  +0 +0 +0 -.71884549587875E-11
 55  +0 +0 +0 -.98479241280625E-11
 56  +0 +0 +0 -.23634158282312E-10
 57  +0 +0 +0 -.81707766081250E-10
 58  +0 +0 +0 -.31362527173563E-09
 59  +0 +0 +0 -.60306387215625E-09
 60  +0 +0 +0 -.14299346902813E-08
 61  +0 +0 +0 -.26041469498937E-08
 62  +0 +0 +0 -.83222822479938E-08
 63  +0 +0 +0 -.28088507626250E-07
