0    -0.233503      0.0312259
1    -0.0507394     0.0409647
2    0.16049        0.0396708
3    0.143678       0.0441692
4    0.20779        0.0480719
5    0.20609        0.0435971
6    0.171486       0.0406617
7    0.198733       0.0381995
8    0.18219        0.0347364
9    0.136633       0.0378967
10   0.141042       0.040934
11   0.155744       0.0352346
12   0.191642       0.0370481
13   0.248684       0.0408705
14   0.239205       0.0413496
15   -0.0669112     0.0428795
16   -0.286974      0.038687
