Tsink+1: 17
Number of 2-point timesteps: 128

Number of timesteps for effective masses: 128

Number of 3-point configurations: 79
Number of 2-point configurations: 79


Effective massses:

-0.615999, -0.615131, -0.617764, -0.616328, -0.616173, -0.615338, -0.616881, -0.615569, -0.615471, -0.615592, -0.616611, -0.615374, -0.615313, -0.615144, -0.616166, -0.615936, -0.615853, -0.615638, -0.614678, -0.615395, -0.616399, -0.616692, -0.616402, -0.614353, -0.614798, -0.615254, -0.616122, -0.616068, -0.615827, -0.615503, -0.614505, -0.614658, -0.615596, -0.615727, -0.615561, -0.616234, -0.615649, -0.615501, -0.616058, -0.616434, -0.616055, -0.614851, -0.615669, -0.616296, -0.615648, -0.616622, -0.615673, -0.615468, -0.616818, -0.617107, -0.616454, -0.616175, -0.615611, -0.615523, -0.616221, -0.61517, -0.616277, -0.615014, -0.616074, -0.616198, -0.615963, -0.615695, -0.616092, -0.615605, -0.615379, -0.616041, -0.615705, -0.615147, -0.615959, -0.616249, -0.615244, -0.614792, -0.615352, -0.615142, -0.615318, -0.614648, -0.616933, -0.615112, -0.615212
0.628007, 0.627736, 0.627687, 0.627377, 0.627321, 0.625943, 0.626688, 0.627027, 0.628764, 0.62765, 0.626669, 0.627855, 0.627229, 0.628327, 0.627166, 0.626837, 0.626851, 0.626888, 0.627403, 0.627622, 0.626511, 0.627564, 0.627548, 0.627572, 0.627423, 0.627727, 0.626676, 0.628252, 0.628202, 0.62724, 0.62706, 0.626886, 0.627158, 0.628365, 0.626872, 0.627138, 0.627128, 0.626818, 0.628199, 0.627431, 0.627323, 0.627245, 0.627389, 0.627435, 0.627447, 0.627072, 0.626914, 0.627244, 0.627633, 0.626647, 0.626508, 0.626387, 0.626939, 0.627423, 0.627742, 0.627816, 0.627919, 0.62708, 0.62861, 0.627572, 0.627543, 0.627266, 0.627265, 0.626734, 0.627623, 0.627947, 0.626762, 0.627106, 0.626674, 0.627207, 0.627608, 0.627181, 0.627156, 0.628498, 0.62735, 0.628011, 0.626928, 0.626872, 0.627079
0.563991, 0.563564, 0.563223, 0.563516, 0.563334, 0.564969, 0.563479, 0.563418, 0.56343, 0.563957, 0.562922, 0.563634, 0.562863, 0.565212, 0.564203, 0.564004, 0.563917, 0.563296, 0.563748, 0.563845, 0.56373, 0.563899, 0.563982, 0.563724, 0.563396, 0.563831, 0.564082, 0.565459, 0.564148, 0.56308, 0.564133, 0.562937, 0.563757, 0.562826, 0.564035, 0.563973, 0.564303, 0.563896, 0.564232, 0.563607, 0.564329, 0.564139, 0.56343, 0.563486, 0.563079, 0.56364, 0.563723, 0.564888, 0.563622, 0.564822, 0.564215, 0.563768, 0.563525, 0.56361, 0.56352, 0.564062, 0.561516, 0.562986, 0.563271, 0.563545, 0.563305, 0.563336, 0.564061, 0.563787, 0.564038, 0.563551, 0.564555, 0.563678, 0.563848, 0.563392, 0.563541, 0.563379, 0.564519, 0.563755, 0.56337, 0.562327, 0.564349, 0.564502, 0.564357
0.519965, 0.518995, 0.51895, 0.519764, 0.518008, 0.519234, 0.519227, 0.518483, 0.51836, 0.518639, 0.51916, 0.519504, 0.518695, 0.519087, 0.519039, 0.519338, 0.519216, 0.518808, 0.518801, 0.518699, 0.517968, 0.519102, 0.517407, 0.51878, 0.519125, 0.518809, 0.518115, 0.517768, 0.518561, 0.518785, 0.517989, 0.518838, 0.519264, 0.519352, 0.518167, 0.518217, 0.517869, 0.518799, 0.517746, 0.518434, 0.518438, 0.518213, 0.518367, 0.519824, 0.519558, 0.519485, 0.518358, 0.518785, 0.518323, 0.519196, 0.518237, 0.518277, 0.519074, 0.517929, 0.519001, 0.51815, 0.518455, 0.518829, 0.517994, 0.519051, 0.519014, 0.517572, 0.519289, 0.519504, 0.518167, 0.518399, 0.518982, 0.518628, 0.519139, 0.518666, 0.51897, 0.518549, 0.517891, 0.51883, 0.519347, 0.51864, 0.520056, 0.518764, 0.518244
0.490913, 0.491934, 0.492305, 0.491961, 0.491845, 0.492308, 0.491313, 0.491575, 0.49096, 0.492017, 0.492272, 0.491511, 0.492763, 0.490767, 0.491849, 0.491097, 0.491613, 0.491914, 0.491626, 0.492569, 0.491683, 0.492247, 0.492171, 0.491817, 0.492546, 0.490905, 0.492465, 0.492466, 0.491835, 0.491868, 0.49229, 0.490862, 0.491959, 0.492421, 0.491874, 0.492457, 0.493117, 0.491439, 0.491862, 0.491796, 0.492942, 0.491795, 0.491594, 0.491374, 0.491495, 0.492055, 0.491847, 0.492095, 0.492542, 0.492253, 0.492413, 0.491538, 0.491656, 0.491316, 0.491942, 0.490832, 0.492729, 0.492453, 0.491106, 0.492449, 0.491834, 0.491629, 0.49282, 0.493726, 0.491814, 0.491654, 0.492241, 0.49167, 0.492266, 0.49271, 0.491792, 0.490429, 0.491886, 0.492724, 0.492395, 0.49234, 0.492337, 0.493339, 0.491203
0.481484, 0.480396, 0.479773, 0.482176, 0.481574, 0.481249, 0.480745, 0.479619, 0.481255, 0.481492, 0.480915, 0.481064, 0.4806, 0.479431, 0.482443, 0.480627, 0.480554, 0.481136, 0.481821, 0.481234, 0.480128, 0.480369, 0.481834, 0.480559, 0.481651, 0.481053, 0.481141, 0.480297, 0.481277, 0.480369, 0.48147, 0.481635, 0.481254, 0.482711, 0.481639, 0.480742, 0.479274, 0.481113, 0.480017, 0.480852, 0.481441, 0.481572, 0.481257, 0.480749, 0.481101, 0.481083, 0.48034, 0.481026, 0.481343, 0.482482, 0.480924, 0.480434, 0.48026, 0.480619, 0.480051, 0.481523, 0.480833, 0.480449, 0.48065, 0.481079, 0.480744, 0.479758, 0.480486, 0.479711, 0.481177, 0.48072, 0.480387, 0.481688, 0.480415, 0.481102, 0.480208, 0.480896, 0.480991, 0.480651, 0.481608, 0.480633, 0.481367, 0.482051, 0.480607
0.472448, 0.473854, 0.473287, 0.471666, 0.473165, 0.473758, 0.474106, 0.473738, 0.472519, 0.473743, 0.471752, 0.472857, 0.471533, 0.472896, 0.47277, 0.473211, 0.473583, 0.473321, 0.475078, 0.472509, 0.473309, 0.47334, 0.47341, 0.471899, 0.473381, 0.471479, 0.473673, 0.472679, 0.472524, 0.472511, 0.472697, 0.473094, 0.472505, 0.471568, 0.471888, 0.473665, 0.473611, 0.473207, 0.473978, 0.47309, 0.474297, 0.473339, 0.472704, 0.472091, 0.473743, 0.472584, 0.472395, 0.471493, 0.473895, 0.47331, 0.472898, 0.473201, 0.473476, 0.47383, 0.473494, 0.473373, 0.473337, 0.473668, 0.473164, 0.473119, 0.473033, 0.473833, 0.474272, 0.472408, 0.473719, 0.472658, 0.473977, 0.473101, 0.473698, 0.472323, 0.473969, 0.471466, 0.47282, 0.472974, 0.472979, 0.473707, 0.472883, 0.474423, 0.472743
0.47061, 0.471358, 0.470529, 0.469195, 0.469422, 0.469215, 0.470674, 0.470728, 0.469574, 0.47102, 0.469728, 0.470344, 0.469132, 0.471704, 0.471427, 0.46944, 0.471251, 0.470285, 0.470548, 0.471629, 0.469805, 0.470954, 0.47051, 0.469682, 0.470144, 0.468821, 0.469891, 0.471345, 0.470959, 0.470235, 0.470429, 0.470053, 0.470199, 0.469225, 0.469146, 0.470538, 0.469172, 0.469098, 0.470352, 0.471931, 0.471815, 0.470221, 0.470929, 0.471255, 0.470304, 0.471459, 0.471241, 0.4702, 0.473551, 0.470106, 0.470622, 0.469837, 0.470634, 0.469208, 0.471278, 0.469746, 0.470367, 0.471303, 0.469487, 0.468876, 0.470178, 0.469846, 0.471784, 0.468545, 0.4707, 0.46921, 0.470909, 0.470491, 0.470506, 0.469512, 0.471459, 0.470096, 0.471616, 0.470903, 0.46941, 0.471626, 0.469579, 0.469819, 0.470209
0.45869, 0.457507, 0.457837, 0.457375, 0.459503, 0.461096, 0.458648, 0.459867, 0.458197, 0.458806, 0.456804, 0.458879, 0.457993, 0.457742, 0.45949, 0.458061, 0.457675, 0.458491, 0.458214, 0.458023, 0.458452, 0.460056, 0.458023, 0.457804, 0.458495, 0.457656, 0.459129, 0.459351, 0.458881, 0.458556, 0.458981, 0.458034, 0.458011, 0.458198, 0.459238, 0.458688, 0.458817, 0.458902, 0.458635, 0.457828, 0.457629, 0.459333, 0.458277, 0.457591, 0.458832, 0.45693, 0.45865, 0.45672, 0.457912, 0.456977, 0.458076, 0.459017, 0.457706, 0.457524, 0.457689, 0.457788, 0.459366, 0.458436, 0.458875, 0.457041, 0.45976, 0.459137, 0.459227, 0.457066, 0.457296, 0.459094, 0.45777, 0.456819, 0.458863, 0.45909, 0.45723, 0.459467, 0.458322, 0.459239, 0.458025, 0.460156, 0.458188, 0.45836, 0.457607
0.46294, 0.463768, 0.461413, 0.462244, 0.46096, 0.462963, 0.461112, 0.461616, 0.460473, 0.461225, 0.4603, 0.461619, 0.460355, 0.459746, 0.459937, 0.46315, 0.462419, 0.460098, 0.462083, 0.462259, 0.46314, 0.463884, 0.462783, 0.46099, 0.460377, 0.459012, 0.463009, 0.463299, 0.463141, 0.462271, 0.461824, 0.460222, 0.459342, 0.460782, 0.46281, 0.46142, 0.461254, 0.461407, 0.460833, 0.460268, 0.459908, 0.460762, 0.460696, 0.461772, 0.462667, 0.460774, 0.462367, 0.46178, 0.462165, 0.461292, 0.461584, 0.460019, 0.462812, 0.461324, 0.461659, 0.459782, 0.460948, 0.461409, 0.462944, 0.461898, 0.461007, 0.463487, 0.461678, 0.460744, 0.460065, 0.459022, 0.460959, 0.462626, 0.458838, 0.462113, 0.460889, 0.461983, 0.460546, 0.460472, 0.461722, 0.463551, 0.461493, 0.459312, 0.461624
0.465813, 0.464804, 0.466252, 0.46633, 0.465337, 0.468843, 0.467728, 0.46661, 0.465632, 0.465231, 0.463953, 0.464511, 0.467193, 0.465902, 0.465866, 0.467073, 0.466175, 0.467365, 0.464478, 0.468712, 0.465197, 0.467789, 0.466737, 0.465381, 0.465694, 0.462699, 0.46819, 0.46564, 0.466762, 0.464442, 0.46674, 0.464693, 0.465874, 0.464485, 0.466119, 0.467165, 0.466845, 0.466072, 0.462556, 0.465487, 0.465668, 0.465785, 0.464233, 0.462419, 0.46608, 0.465962, 0.467607, 0.465901, 0.467827, 0.462332, 0.465968, 0.465013, 0.46567, 0.464047, 0.46597, 0.463496, 0.464707, 0.467186, 0.467708, 0.464083, 0.467429, 0.465149, 0.466742, 0.463235, 0.46445, 0.466652, 0.46624, 0.465212, 0.468332, 0.466378, 0.464047, 0.466004, 0.46587, 0.465127, 0.46798, 0.469483, 0.465807, 0.466142, 0.46398
0.446555, 0.446093, 0.450054, 0.44777, 0.445046, 0.446527, 0.447563, 0.445877, 0.446725, 0.443536, 0.447432, 0.446337, 0.448467, 0.447056, 0.447168, 0.44751, 0.447771, 0.448657, 0.4475, 0.447228, 0.447851, 0.444012, 0.445629, 0.445852, 0.449037, 0.44827, 0.448686, 0.447391, 0.444779, 0.444549, 0.447369, 0.44518, 0.445627, 0.447022, 0.449608, 0.446303, 0.444878, 0.447196, 0.44562, 0.446383, 0.449143, 0.452108, 0.445543, 0.445612, 0.447398, 0.444003, 0.447538, 0.448291, 0.44935, 0.445663, 0.447133, 0.447539, 0.448132, 0.446902, 0.445567, 0.445839, 0.446208, 0.446033, 0.446068, 0.448068, 0.446417, 0.448684, 0.449273, 0.446214, 0.443056, 0.447194, 0.447567, 0.445314, 0.446476, 0.447859, 0.44458, 0.446214, 0.447841, 0.447185, 0.443662, 0.453048, 0.446454, 0.450545, 0.446229
0.455803, 0.463461, 0.461705, 0.460669, 0.460824, 0.4601, 0.456576, 0.457575, 0.459914, 0.457452, 0.452475, 0.460963, 0.461074, 0.46168, 0.457936, 0.459192, 0.458762, 0.459161, 0.459902, 0.456156, 0.459537, 0.458188, 0.460635, 0.453572, 0.458081, 0.45846, 0.460441, 0.46183, 0.458225, 0.458166, 0.457139, 0.456663, 0.454486, 0.45542, 0.463389, 0.459924, 0.458765, 0.458338, 0.460378, 0.454534, 0.455591, 0.463924, 0.458518, 0.457506, 0.458509, 0.457537, 0.456571, 0.456682, 0.460225, 0.462044, 0.46016, 0.458102, 0.462363, 0.462161, 0.4572, 0.457176, 0.457161, 0.460125, 0.457399, 0.461784, 0.461032, 0.465062, 0.458715, 0.458609, 0.460572, 0.459136, 0.459085, 0.453619, 0.457668, 0.456441, 0.459351, 0.461824, 0.462297, 0.459659, 0.458725, 0.465282, 0.459276, 0.453402, 0.462883
0.439997, 0.446657, 0.448079, 0.445901, 0.438506, 0.44361, 0.448319, 0.444095, 0.442143, 0.440216, 0.441672, 0.443419, 0.450768, 0.452647, 0.450439, 0.445625, 0.445115, 0.441714, 0.449167, 0.446847, 0.443934, 0.442156, 0.442411, 0.439843, 0.444977, 0.446629, 0.444658, 0.449147, 0.440866, 0.444541, 0.444374, 0.442226, 0.44189, 0.442476, 0.442744, 0.44754, 0.44289, 0.445698, 0.445242, 0.441964, 0.447937, 0.443833, 0.445179, 0.44667, 0.445519, 0.441687, 0.443369, 0.446537, 0.442791, 0.439854, 0.443478, 0.445038, 0.445043, 0.445522, 0.446374, 0.441858, 0.448513, 0.448039, 0.441573, 0.44585, 0.445705, 0.450525, 0.445398, 0.442506, 0.442844, 0.445009, 0.445109, 0.441994, 0.445299, 0.446141, 0.438761, 0.448135, 0.448029, 0.448043, 0.437958, 0.446782, 0.442256, 0.440365, 0.447461
0.388631, 0.384768, 0.386598, 0.393585, 0.388556, 0.380084, 0.388594, 0.386029, 0.38341, 0.385891, 0.38594, 0.387971, 0.388907, 0.386371, 0.390903, 0.388985, 0.389981, 0.389213, 0.390894, 0.388056, 0.382362, 0.392713, 0.386985, 0.386306, 0.386419, 0.389266, 0.38459, 0.393209, 0.385451, 0.386631, 0.386638, 0.388015, 0.386915, 0.382222, 0.382818, 0.38837, 0.384467, 0.392589, 0.387845, 0.381937, 0.387284, 0.384668, 0.389487, 0.392247, 0.390247, 0.387517, 0.386677, 0.389845, 0.383908, 0.38983, 0.390189, 0.391127, 0.388962, 0.381099, 0.387204, 0.38506, 0.388619, 0.390059, 0.391482, 0.382693, 0.383952, 0.390198, 0.38751, 0.394222, 0.387468, 0.381567, 0.386184, 0.379419, 0.387041, 0.386983, 0.386677, 0.383873, 0.389655, 0.390769, 0.387939, 0.384042, 0.386041, 0.386299, 0.389028
0.399435, 0.407127, 0.397192, 0.396009, 0.401269, 0.39573, 0.397015, 0.399469, 0.396516, 0.399807, 0.399282, 0.40009, 0.391717, 0.391564, 0.4095, 0.398067, 0.393647, 0.395109, 0.407668, 0.398915, 0.401128, 0.399819, 0.403778, 0.401134, 0.396019, 0.396153, 0.399254, 0.401241, 0.393623, 0.400473, 0.391366, 0.398531, 0.395698, 0.404531, 0.396565, 0.403623, 0.402968, 0.398417, 0.398389, 0.402204, 0.403873, 0.396667, 0.403033, 0.4129, 0.402576, 0.400049, 0.397375, 0.393555, 0.395614, 0.40039, 0.399532, 0.39502, 0.401704, 0.395632, 0.400116, 0.399816, 0.396561, 0.398336, 0.393279, 0.398872, 0.404663, 0.396369, 0.390718, 0.397476, 0.39694, 0.395711, 0.390327, 0.395523, 0.397181, 0.396434, 0.396692, 0.395622, 0.402047, 0.397175, 0.395965, 0.401265, 0.400538, 0.401832, 0.404107
0.429248, 0.419936, 0.41935, 0.405862, 0.414279, 0.420974, 0.420136, 0.406243, 0.419948, 0.420668, 0.421555, 0.420384, 0.41256, 0.422711, 0.416183, 0.420893, 0.41265, 0.423581, 0.427507, 0.421487, 0.413344, 0.420292, 0.416314, 0.42133, 0.425037, 0.421125, 0.415519, 0.412226, 0.422142, 0.427421, 0.415822, 0.427219, 0.412136, 0.417509, 0.426379, 0.421566, 0.413046, 0.418713, 0.419575, 0.431852, 0.411196, 0.410741, 0.432021, 0.433618, 0.420778, 0.416845, 0.419827, 0.42416, 0.42031, 0.419019, 0.43075, 0.421148, 0.423475, 0.420743, 0.415288, 0.427478, 0.411746, 0.417283, 0.415695, 0.426367, 0.415425, 0.421209, 0.414636, 0.415797, 0.411738, 0.415559, 0.411217, 0.423656, 0.422333, 0.411561, 0.414434, 0.415025, 0.424297, 0.417149, 0.414253, 0.414778, 0.421917, 0.4226, 0.425356
0.289747, 0.292479, 0.293059, 0.303677, 0.297264, 0.300551, 0.301822, 0.296491, 0.310386, 0.300241, 0.293932, 0.296916, 0.307113, 0.294342, 0.296581, 0.297008, 0.30761, 0.299334, 0.290971, 0.297295, 0.295376, 0.296428, 0.297826, 0.291285, 0.3026, 0.305218, 0.297916, 0.278674, 0.304267, 0.297544, 0.294948, 0.295046, 0.297537, 0.303575, 0.296175, 0.295209, 0.304695, 0.288137, 0.297272, 0.290073, 0.295555, 0.298244, 0.291221, 0.280105, 0.297301, 0.297595, 0.300903, 0.296296, 0.295648, 0.291154, 0.302219, 0.304419, 0.301788, 0.301164, 0.295565, 0.307332, 0.304611, 0.293173, 0.285724, 0.29646, 0.300177, 0.304946, 0.296747, 0.309203, 0.303129, 0.295407, 0.298172, 0.30033, 0.294941, 0.290105, 0.302123, 0.296524, 0.291907, 0.294244, 0.304074, 0.297973, 0.303187, 0.303572, 0.294751
0.308469, 0.299132, 0.313358, 0.318787, 0.314387, 0.306615, 0.30644, 0.316944, 0.306283, 0.311692, 0.306319, 0.318638, 0.315441, 0.310657, 0.320662, 0.303124, 0.319257, 0.313411, 0.307577, 0.316833, 0.306392, 0.294423, 0.305812, 0.320528, 0.306657, 0.312856, 0.311043, 0.299935, 0.306858, 0.301512, 0.307952, 0.302735, 0.318382, 0.325611, 0.305533, 0.299796, 0.314399, 0.316771, 0.306537, 0.305195, 0.308145, 0.307836, 0.296846, 0.303166, 0.321807, 0.309775, 0.295978, 0.304676, 0.31733, 0.315906, 0.311881, 0.29862, 0.299983, 0.309814, 0.30678, 0.309837, 0.293601, 0.314902, 0.296987, 0.325205, 0.308153, 0.314884, 0.302611, 0.316302, 0.303584, 0.311308, 0.312412, 0.300789, 0.314833, 0.314908, 0.314446, 0.31253, 0.312182, 0.3096, 0.307554, 0.31744, 0.310684, 0.324942, 0.304783
0.320253, 0.317408, 0.331475, 0.338829, 0.326053, 0.337933, 0.321885, 0.336194, 0.331694, 0.325324, 0.324302, 0.331201, 0.334584, 0.34079, 0.327726, 0.339044, 0.319113, 0.326603, 0.352716, 0.328365, 0.319735, 0.337748, 0.341019, 0.337211, 0.341622, 0.310752, 0.340875, 0.319374, 0.340885, 0.327345, 0.324675, 0.331119, 0.323232, 0.331313, 0.324364, 0.315257, 0.330672, 0.323985, 0.326642, 0.320886, 0.329775, 0.333138, 0.31519, 0.333319, 0.329001, 0.329129, 0.325048, 0.325336, 0.32205, 0.332922, 0.336572, 0.333867, 0.323964, 0.327686, 0.324653, 0.336899, 0.350773, 0.329828, 0.348537, 0.31838, 0.332331, 0.332917, 0.334457, 0.349255, 0.334148, 0.322885, 0.330854, 0.33856, 0.323269, 0.335788, 0.328768, 0.324336, 0.339851, 0.343811, 0.317082, 0.323539, 0.334391, 0.330215, 0.330664
