0    0.393578       0.0884103
1    1.12752        0.0744076
2    1.16093        0.0828771
3    1.15903        0.0873506
4    1.17458        0.0922097
5    1.17828        0.0962942
6    1.16326        0.0970788
7    1.15655        0.0901718
8    1.13402        0.0870862
9    1.10806        0.0848421
10   1.1088         0.0825899
11   1.11537        0.0773427
12   1.1168         0.0760597
13   1.13956        0.0749759
14   1.14291        0.0730569
15   1.1385         0.0668962
16   0.358629       0.0712579
